disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4399,PANAMA CITY,FL,32405,2,105769.0,0,Owner,Mobile Home,0.0,0.0,1.0,10293.94,1.0,0.0,0.0,,0.0,1.0,463.81,1.0,2832.0,0.0,0.0,1.0,1734.0,1.0,10293.94,0.0,,0.0,,,,,,1.0,0.0,1693.14,120050012002003.0,83ffc5aa-cf43-488e-8cbd-7ddf5e1787ba,2010.0
4611,NEW ORLEANS,LA,70131,5,28000.0,0,Owner,House/Duplex,0.0,0.0,1.0,2416.3,1.0,0.0,2.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,4701.0,1.0,2416.3,0.0,,0.0,,,,,,1.0,1.0,1114.65,220710006181003.0,12aead77-8153-4eb3-a2ed-db14260777f3,2020.0
4332,VICTORIA,TX,77901,3,12300.0,0,Owner,House/Duplex,0.0,0.0,1.0,799.9,1.0,0.0,0.0,,0.0,0.0,,1.0,325.32,1.0,0.0,1.0,1822.0,1.0,799.9,0.0,,0.0,,,,,,1.0,0.0,0.0,484690006011002.0,466fb285-47d1-416e-ae6f-ee7b8ce970bc,2010.0
4339,AGUADILLA,PR,603,1,10404.0,0,Owner,House/Duplex,0.0,0.0,1.0,797.46,1.0,0.0,9.0,,1.0,0.0,,1.0,91.5,1.0,0.0,1.0,748.0,1.0,797.46,0.0,,0.0,,,,,,1.0,1.0,543.08,720054013023017.0,95445202-f2db-409e-b369-5df7381bbd07,2010.0
4586,WAXAHACHIE,TX,75165,2,65200.0,1,Owner,House/Duplex,0.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,3523.02,0.0,,0.0,,,,,,1.0,0.0,225.0,481390604003031.0,a90541eb-1f48-4a29-98a9-10384ca7fdba,2020.0
4337,BRANDON,FL,33511,3,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,5660.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120570133113003.0,a45818dc-7e1e-40a1-8de5-a853975f3201,2010.0
4337,FORT MEADE,FL,33841,2,10400.0,0,Owner,Mobile Home,0.0,0.0,1.0,5660.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1676.0,1.0,5660.0,0.0,,0.0,,,,,,1.0,1.0,1927.8,121050159001103.0,82a30434-544e-446a-b193-96e79827217b,2010.0
4332,ORANGE,TX,77632,3,120000.0,0,Owner,House/Duplex,1.0,0.0,1.0,18929.34,1.0,0.0,14.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1712.0,1.0,18929.34,0.0,,0.0,,,,,,1.0,0.0,4389.97,483610214001039.0,e38eba3f-c6ce-4b2a-8aef-1dd446127130,2010.0
4611,NEW ORLEANS,LA,70126,2,9528.0,0,Owner,House/Duplex,1.0,0.0,1.0,1898.18,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,163.86,0.0,,0.0,,,,,,1.0,0.0,0.0,220710017533003.0,4b023f5c-0131-4c04-addc-a44692a8cf50,2020.0
4611,HOUMA,LA,70363,1,14400.0,0,Owner,House/Duplex,0.0,0.0,1.0,18552.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2307.0,1.0,18552.52,0.0,,0.0,,,,,,1.0,1.0,2363.59,221090007022007.0,2a41aa58-f6dc-4705-9144-1b6cc5583cc7,2020.0
4337,FORT PIERCE,FL,34951,2,60000.0,0,Owner,Mobile Home,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,121113822001011.0,2fad0f4d-c98d-44ad-84a0-582722826018,2010.0
4332,PORT LAVACA,TX,77979,2,34000.0,0,Owner,Travel Trailer,0.0,0.0,1.0,1517.62,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,1.0,1.0,1424.0,1.0,1517.62,0.0,,1.0,,,,,,1.0,0.0,1359.82,480570001001004.0,c4ce70a9-d8d0-4a42-9d80-ac59034bdcb1,2010.0
4337,BIG PINE KEY,FL,33043,2,,0,Owner,House/Duplex,0.0,1.0,1.0,22360.0,1.0,0.0,39.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,3364.0,1.0,5660.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120879714011011.0,6eab721b-cc31-4bc3-91bb-e2b56b9d8018,2010.0
4393,JACKSONVILLE,NC,28540,4,82000.0,0,Owner,House/Duplex,1.0,0.0,1.0,10996.8,1.0,0.0,13.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,2452.0,1.0,10996.8,0.0,,0.0,,,,,,1.0,0.0,1677.61,371330002022000.0,0c889aea-0bf4-4271-bb01-3cdea84b8164,2010.0
4339,HUMACAO,PR,791,1,13000.0,0,Owner,House/Duplex,0.0,0.0,1.0,128.17,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,1.0,1.0,918.0,1.0,524.07,0.0,,0.0,,,,,,1.0,1.0,677.58,720691806005049.0,87813f06-6163-4385-90a8-849fbf58c1f6,2010.0
4332,HOUSTON,TX,77037,1,16800.0,0,Owner,House/Duplex,0.0,0.0,1.0,4136.91,1.0,0.0,9.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1742.0,1.0,4136.91,0.0,,0.0,,,,,,1.0,1.0,1654.33,482012216001014.0,fc39a3f9-fb13-4bd4-82fd-2fd7911f400b,2010.0
4339,JAYUYA,PR,664,2,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,367.27,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,367.27,0.0,,0.0,,,,,,1.0,1.0,949.98,720739562002021.0,6d09194b-e2e1-45c6-a007-8f104ba3c483,2010.0
4332,HOUSTON,TX,77077,2,38000.0,0,Owner,Townhouse,1.0,1.0,1.0,18462.43,1.0,0.0,11.0,,1.0,1.0,139.28,0.0,,1.0,1.0,1.0,2132.0,1.0,287.78,0.0,,0.0,,,,,,1.0,0.0,550.0,482014515001010.0,94927f96-f544-4280-8598-8b5065531562,2010.0
4339,TOA ALTA,PR,953,3,15780.0,0,Owner,House/Duplex,0.0,0.0,1.0,12848.59,1.0,0.0,0.0,,0.0,0.0,,1.0,3372.8,1.0,0.0,1.0,1486.0,1.0,12848.59,0.0,,0.0,,,,,,1.0,1.0,5351.1,721355105032009.0,1c3ff566-43d4-4072-a105-473f95a7aae4,2010.0
4559,PITKIN,LA,70656,4,45432.0,0,Owner,Mobile Home,0.0,0.0,1.0,1220.55,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1220.55,0.0,,0.0,,,,,,1.0,0.0,394.07,221159508011041.0,93095bf5-7d1c-4a2f-a691-2b79c89188cd,2020.0
4339,SAN GERMAN,PR,683,2,8208.0,0,Owner,House/Duplex,0.0,0.0,1.0,1987.2,1.0,0.0,0.0,,0.0,0.0,,1.0,1987.2,1.0,0.0,0.0,,1.0,1987.2,0.0,,0.0,,,,,,1.0,1.0,300.0,721258405003007.0,c5f5506a-cc5b-4015-97eb-8093b7557197,2010.0
4339,PUNTA SANTIAGO,PR,741,2,12000.0,0,Owner,House/Duplex,0.0,0.0,1.0,735.42,1.0,0.0,0.0,,0.0,0.0,,1.0,161.28,1.0,0.0,0.0,,1.0,735.42,0.0,,0.0,,,,,,1.0,1.0,3678.14,720691801001003.0,6cec8e62-7737-4c1b-9ce1-ae5775559933,2010.0
4339,TRUJILLO ALTO,PR,976,2,,0,Owner,House/Duplex,0.0,0.0,1.0,304.0,1.0,0.0,0.0,,0.0,0.0,,1.0,304.0,1.0,0.0,0.0,,1.0,304.0,0.0,,0.0,,,,,,1.0,0.0,0.0,721390602232004.0,9d12cba5-22f0-4484-88cc-2d4c1dc3591b,2010.0
4399,YOUNGSTOWN,FL,32466,3,52000.0,0,Owner,Mobile Home,0.0,0.0,1.0,7266.06,1.0,0.0,0.0,,0.0,1.0,463.81,1.0,1847.1,0.0,0.0,1.0,2022.0,1.0,7266.06,0.0,,0.0,,,,,,1.0,0.0,984.38,120050004004000.0,ffbfce03-7eee-4b5e-841d-66922997d1f9,2010.0
4337,MIAMI,FL,33165,2,15072.0,0,Owner,House/Duplex,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,341.7,120860087024007.0,06946bd0-b359-4ebf-add5-d993132badac,2010.0
4559,PINEVILLE,LA,71360,3,11400.0,1,Owner,House/Duplex,0.0,0.0,1.0,14449.97,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1588.0,1.0,14449.97,0.0,,0.0,,,,,,1.0,1.0,2590.47,220790113002027.0,e83c8931-18f0-47ef-a021-18d86ebb3d27,2020.0
4339,CIDRA,PR,739,2,36000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1178.26,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,934.0,1.0,1178.26,0.0,,0.0,,,,,,1.0,0.0,2765.46,720412403001035.0,7cee30b6-06e5-4b6f-8abe-e94a687ac8c1,2010.0
4611,GONZALES,LA,70737,2,4477.0,0,Owner,House/Duplex,1.0,1.0,1.0,1734.32,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1734.32,0.0,,0.0,,,,,,1.0,0.0,0.0,220050304051008.0,388dde4b-0934-4517-b2b9-3e6712ae5ea5,2020.0
4339,JUNCOS,PR,777,2,1400.0,0,Owner,House/Duplex,0.0,0.0,1.0,4647.85,1.0,0.0,0.0,,0.0,0.0,,1.0,1158.08,1.0,0.0,1.0,1106.0,1.0,4647.85,0.0,,0.0,,,,,,1.0,1.0,2471.32,720775003011069.0,b409c22d-057a-4c01-be38-97f118db2a6c,2010.0
4339,VIEQUES,PR,765,2,0.0,0,Owner,House/Duplex,0.0,0.0,1.0,1058.47,1.0,0.0,0.0,,0.0,0.0,,1.0,179.92,1.0,0.0,1.0,748.0,1.0,1058.47,0.0,,0.0,,,,,,1.0,1.0,2085.71,721479505003026.0,84a43e12-769f-4357-b80a-5be4e8c15df0,2010.0
4339,COROZAL,PR,783,4,9412.0,0,Owner,House/Duplex,0.0,0.0,1.0,15130.69,1.0,0.0,0.0,,0.0,0.0,,1.0,4505.85,1.0,0.0,1.0,1486.0,1.0,15130.69,0.0,,0.0,,,,,,1.0,1.0,10787.21,720475305002025.0,93662c2e-826c-4e1a-a83c-b1b9c65c8172,2010.0
4393,JACKSONVILLE,NC,28546,2,8796.0,0,Owner,Mobile Home,0.0,0.0,1.0,1429.77,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1429.77,0.0,,0.0,,,,,,1.0,0.0,0.0,371330013004009.0,e33a137b-6673-40b5-8d57-534f07708ba4,2010.0
4339,AGUAS BUENAS,PR,703,2,6000.0,0,Owner,House/Duplex,0.0,0.0,1.0,3617.11,1.0,0.0,0.0,,0.0,0.0,,1.0,35.84,0.0,0.0,0.0,,1.0,3617.11,0.0,,0.0,,,,,,1.0,1.0,2773.21,720072305022007.0,f0ae1215-0518-4a5b-b18a-da02c5c5d0cb,2010.0
4339,NAGUABO,PR,718,4,16800.0,0,Owner,House/Duplex,1.0,0.0,1.0,1888.36,1.0,0.0,7.0,,1.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1888.36,0.0,,0.0,,,,,,1.0,1.0,1685.97,721031703001097.0,2582689c-79b1-4cbf-9e0a-9f00bb7bdeee,2010.0
4332,BEAUMONT,TX,77713,3,49500.0,0,Owner,Mobile Home,0.0,0.0,1.0,12014.07,1.0,0.0,13.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1712.0,1.0,12014.07,0.0,,1.0,,,,,,1.0,0.0,5398.8,482450001021003.0,b442263c-dc16-41c0-8ee2-694da03d0c2b,2010.0
4339,MAUNABO,PR,707,2,45000.0,0,Owner,House/Duplex,0.0,0.0,1.0,2067.71,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,864.0,1.0,2067.71,0.0,,1.0,,,,,,1.0,0.0,3650.55,720959516001001.0,10fc1fa4-0d8f-417a-8eef-aa90bdab77b7,2010.0
4332,ROCKPORT,TX,78382,2,28000.0,0,Owner,House/Duplex,1.0,1.0,1.0,34684.26,1.0,0.0,35.0,,1.0,0.0,,1.0,2684.46,1.0,0.0,0.0,,1.0,62.36,0.0,,0.0,,,,,,1.0,0.0,3771.42,480079505004048.0,25c1cf19-e6bc-4157-8d45-a4905a10b6f0,2010.0
4339,BARCELONETA,PR,617,2,19000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1921.15,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,1921.15,0.0,,0.0,,,,,,1.0,0.0,1944.07,720175903004012.0,7863ad4a-a290-4579-aea7-8441fff541eb,2010.0
4393,CHADBOURN,NC,28431,4,12000.0,0,Owner,Mobile Home,0.0,0.0,1.0,253.95,0.0,0.0,0.0,,0.0,0.0,,1.0,48.0,0.0,0.0,1.0,1794.0,1.0,1110.4,0.0,,0.0,,,,,,1.0,1.0,785.51,370479307002023.0,1075011b-efa4-4467-a4ad-27610f52a8bf,2010.0
4337,ORLANDO,FL,32826,3,44000.0,0,Owner,Mobile Home,0.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,499.5,0.0,,0.0,,,,,,1.0,0.0,0.0,120950165081045.0,90768fad-bfca-4b2d-bb1d-8fa3ae60d93f,2010.0
4586,FORT WORTH,TX,76119,4,66800.0,0,Owner,House/Duplex,0.0,0.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1042.4,0.0,,0.0,,,,,,1.0,0.0,0.0,484391062011021.0,4b5a4ad5-b60e-4597-9a34-784ee4ff739b,2020.0
4339,CAYEY,PR,736,1,8328.0,0,Owner,House/Duplex,0.0,0.0,1.0,676.8,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,676.8,0.0,,0.0,,,,,,1.0,0.0,0.0,720352609021019.0,652969bb-b319-4a30-990e-896fe6450fe2,2010.0
4339,YAUCO,PR,698,4,11400.0,0,Owner,House/Duplex,0.0,0.0,1.0,782.48,1.0,0.0,0.0,,0.0,0.0,,1.0,47.94,1.0,0.0,0.0,,1.0,782.48,0.0,,0.0,,,,,,1.0,1.0,492.82,721537505022004.0,2d09293e-9641-4253-83c8-9a23463d41d9,2010.0
4339,NAGUABO,PR,718,3,28200.0,0,Owner,House/Duplex,0.0,1.0,1.0,2125.07,1.0,0.0,0.0,,0.0,0.0,,1.0,1054.0,1.0,0.0,0.0,,1.0,2125.07,0.0,,0.0,,,,,,1.0,0.0,1110.97,721031701002064.0,07e9e925-bd1d-4e80-8c15-6b808c0d7d8a,2010.0
4339,MANATI,PR,674,4,16272.0,0,Owner,House/Duplex,0.0,0.0,1.0,5707.71,1.0,0.0,0.0,,0.0,0.0,,1.0,3906.36,1.0,0.0,1.0,1848.0,1.0,5707.71,0.0,,0.0,,,,,,1.0,1.0,8419.29,720915706002025.0,37762fcf-3877-495b-896f-679d596512a8,2010.0
4337,JACKSONVILLE,FL,32210,1,5000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1938.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120310127021031.0,d2a76de7-cfaa-4761-a318-b812944bc1bd,2010.0
4339,JUANA DIAZ,PR,795,2,8400.0,0,Owner,House/Duplex,0.0,0.0,1.0,1513.39,1.0,0.0,0.0,,0.0,0.0,,1.0,787.2,1.0,0.0,0.0,,1.0,1513.39,0.0,,0.0,,,,,,1.0,1.0,241.28,720757106001025.0,70fb7ace-ce1d-4ff6-8cbb-d553d5ec7af3,2010.0
4611,NEW ORLEANS,LA,70113,1,,0,Owner,House/Duplex,1.0,0.0,1.0,17052.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1854.0,1.0,36000.0,0.0,,0.0,,,,,,1.0,1.0,2293.95,220710084002001.0,582a3856-d2d7-4289-9d44-bb60c2e24868,2020.0
4339,JUNCOS,PR,777,3,,0,Owner,House/Duplex,0.0,0.0,1.0,7943.22,1.0,0.0,0.0,,0.0,0.0,,1.0,2334.61,1.0,0.0,1.0,1106.0,1.0,7943.22,0.0,,0.0,,,,,,1.0,0.0,5734.29,720775001001032.0,12df8110-4517-4fe2-8bb5-a52126cc5bfe,2010.0
4332,BEEVILLE,TX,78102,2,10128.0,0,Owner,House/Duplex,0.0,0.0,1.0,1229.25,1.0,0.0,0.0,,0.0,1.0,153.6,1.0,71.7,0.0,0.0,1.0,1656.0,1.0,1229.25,0.0,,0.0,,,,,,1.0,0.0,0.0,480259505002020.0,8de87b6d-859d-4d7a-8b11-d3fa8c8a0f46,2010.0
4339,CIALES,PR,638,1,1620.0,0,Owner,Townhouse,0.0,0.0,1.0,5382.02,1.0,0.0,0.0,,0.0,0.0,,1.0,2576.0,1.0,0.0,1.0,724.0,1.0,5382.02,0.0,,0.0,,,,,,1.0,1.0,5664.98,720399559001034.0,cb7d6f4d-7807-48bd-ac63-545042a8c78f,2010.0
4332,BAYTOWN,TX,77523,2,27800.0,0,Owner,House/Duplex,1.0,0.0,1.0,12154.13,1.0,0.0,5.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1952.0,1.0,12154.13,0.0,,0.0,,,,,,1.0,0.0,1848.44,480717102002062.0,cb6e9a4c-0028-481b-aeff-78bdda4edc93,2010.0
4339,NARANJITO,PR,719,1,7200.0,0,Owner,House/Duplex,0.0,0.0,1.0,600.06,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,600.06,0.0,,0.0,,,,,,1.0,1.0,1254.12,721055204002028.0,ffb18905-a6f0-4622-b793-3efcd3d33456,2010.0
4339,VILLALBA,PR,766,2,15000.0,0,Owner,House/Duplex,0.0,0.0,1.0,8426.49,1.0,0.0,0.0,,0.0,1.0,4679.36,0.0,,1.0,0.0,0.0,,1.0,8426.49,0.0,,0.0,,,,,,1.0,1.0,1836.06,721497204002032.0,115cdae4-30e9-42e6-9534-4fc63d7c72dd,2010.0
4559,NATCHITOCHES,LA,71457,1,13000.0,1,Owner,House/Duplex,0.0,0.0,1.0,3264.58,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,5646.75,0.0,,0.0,,,,,,1.0,0.0,0.0,220690003003001.0,9d18f010-2b45-40c8-af84-7f7fbe352ca6,2020.0
4339,JUANA DIAZ,PR,795,2,9192.0,0,Owner,House/Duplex,0.0,0.0,1.0,1086.37,1.0,0.0,0.0,,0.0,0.0,,1.0,719.1,1.0,0.0,0.0,,1.0,1086.37,0.0,,0.0,,,,,,1.0,1.0,330.99,720757110024024.0,8afdb08f-2e53-4982-8160-9fe1fad0bb83,2010.0
4339,BAYAMON,PR,957,3,65302.0,0,Owner,House/Duplex,0.0,0.0,1.0,102.31,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,1106.0,1.0,102.31,0.0,,0.0,,,,,,1.0,0.0,0.0,720210311212019.0,4edb4d6f-99e2-42ce-9d8c-3362fb9f34eb,2010.0
4586,PEARLAND,TX,77584,3,12000.0,1,Owner,House/Duplex,0.0,1.0,1.0,1042.4,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1042.4,0.0,,0.0,,,,,,1.0,1.0,2003.18,480396609021004.0,24d355a0-de4e-4d2b-9a10-7ab68107407a,2020.0
4339,SAN JUAN,PR,915,3,15000.0,0,Owner,Townhouse,0.0,0.0,1.0,9844.92,1.0,0.0,0.0,,0.0,0.0,,1.0,2141.04,1.0,0.0,0.0,,1.0,9844.92,0.0,,0.0,,,,,,1.0,1.0,3410.01,721270032002005.0,f8e53ce0-6da7-49e0-901b-2bbd3c86e272,2010.0
4339,SAN JUAN,PR,917,1,7200.0,0,Owner,House/Duplex,0.0,0.0,1.0,2154.79,1.0,0.0,0.0,,0.0,0.0,,1.0,119.56,1.0,0.0,1.0,918.0,1.0,2154.79,0.0,,0.0,,,,,,1.0,1.0,837.56,721270062003009.0,0a4cbbd1-9370-42ee-8dec-965f1bd4a681,2010.0
4339,VEGA ALTA,PR,692,4,1500.0,0,Owner,House/Duplex,1.0,0.0,1.0,5100.09,1.0,0.0,0.0,,0.0,0.0,,1.0,549.0,1.0,0.0,0.0,,1.0,3347.73,0.0,,0.0,,,,,,1.0,1.0,2038.24,721435505004013.0,cccef08f-e797-45a2-8e5f-3f40648118d1,2010.0
4339,LARES,PR,669,2,3936.0,0,Owner,House/Duplex,0.0,0.0,1.0,1106.51,1.0,0.0,0.0,,0.0,0.0,,1.0,978.41,1.0,0.0,0.0,,1.0,1106.51,0.0,,0.0,,,,,,1.0,1.0,1158.7,720819582002019.0,31a6f75f-fabf-4cf7-ad6d-2bf95af486c1,2010.0
4611,AMA,LA,70031,4,52800.0,0,Owner,House/Duplex,1.0,1.0,1.0,2048.16,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,163.86,0.0,,0.0,,,,,,1.0,1.0,1451.41,220890630001004.0,2ca9b451-e1a1-4e5d-8d73-6c7003b7d373,2020.0
4337,MELBOURNE,FL,32935,1,52000.0,0,Owner,House/Duplex,1.0,0.0,1.0,7325.0,1.0,0.0,1.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1665.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120090644002000.0,a1e8adc5-5dc8-440f-aa49-dd2f6d01937f,2010.0
4332,ALVIN,TX,77511,1,12420.0,0,Owner,House/Duplex,0.0,0.0,1.0,1119.97,1.0,0.0,1.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1906.0,1.0,9564.59,0.0,,0.0,,,,,,1.0,1.0,0.0,480396610003042.0,34c7a876-331e-4a9d-bbad-701b44e59e4d,2010.0
4339,AGUAS BUENAS,PR,703,2,58440.0,0,Owner,House/Duplex,0.0,0.0,1.0,1761.52,1.0,0.0,0.0,,0.0,0.0,,1.0,30.5,1.0,0.0,0.0,,1.0,1761.52,0.0,,0.0,,,,,,1.0,0.0,132.0,720072302003003.0,fa80043e-1b68-4ee8-9ada-bd1424efc249,2010.0
4399,PORT ST JOE,FL,32456,4,76000.0,0,Owner,House/Duplex,1.0,0.0,1.0,1899.7,1.0,0.0,0.0,,0.0,0.0,,1.0,235.8,1.0,0.0,1.0,2320.0,1.0,1899.7,0.0,,1.0,,,,,,1.0,0.0,900.0,120459602003047.0,0b1dfa4f-0777-457a-b052-147f40698456,2010.0
4339,RIO GRANDE,PR,745,5,95000.0,0,Owner,House/Duplex,1.0,0.0,1.0,844.14,1.0,0.0,0.0,,0.0,0.0,,1.0,12.2,1.0,0.0,0.0,,1.0,844.14,0.0,,1.0,,,,,,1.0,0.0,328.5,721191304012016.0,5a2aab26-6678-4d09-98cb-5965fd99021c,2010.0
4399,SNEADS,FL,32460,2,54000.0,0,Owner,House/Duplex,1.0,0.0,1.0,703.68,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,703.68,0.0,,0.0,,,,,,1.0,0.0,0.0,120632109002038.0,9ff36784-4835-4212-b6ef-f1e8e650001b,2010.0
4339,CABO ROJO,PR,623,3,2500.0,0,Owner,House/Duplex,0.0,0.0,1.0,5574.08,1.0,0.0,0.0,,0.0,0.0,,1.0,3101.36,1.0,0.0,1.0,1204.0,1.0,5574.08,0.0,,0.0,,,,,,1.0,1.0,3520.16,720238305042007.0,d39139d3-64ea-435d-812a-63118350869d,2010.0
4332,PORT ARTHUR,TX,77640,1,140000.0,0,Owner,House/Duplex,0.0,0.0,1.0,10233.71,1.0,0.0,15.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1398.0,1.0,10233.71,0.0,,0.0,,,,,,1.0,1.0,6297.22,482450071003025.0,176c67d9-4d37-4fa7-8512-018019e7e293,2010.0
4611,SAINT ROSE,LA,70087,1,32000.0,0,Owner,House/Duplex,0.0,0.0,1.0,9629.52,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1798.0,1.0,18552.52,0.0,,0.0,,,,,,1.0,0.0,862.24,220890621001028.0,1a726116-d0db-433d-9e6b-23dc0e69e813,2020.0
4332,BEAUMONT,TX,77708,2,38400.0,0,Owner,House/Duplex,1.0,0.0,1.0,15617.28,1.0,0.0,13.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1664.0,1.0,15617.28,0.0,,0.0,,,,,,1.0,0.0,1916.7,482450001012022.0,21302151-9e8a-4c3b-aa37-6da9aff85dbb,2010.0
4393,RICHLANDS,NC,28574,2,16000.0,0,Owner,Mobile Home,0.0,0.0,1.0,895.16,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,895.16,0.0,,0.0,,,,,,1.0,0.0,0.0,371330002014008.0,edfd5255-fd5c-4227-a3fe-f51e8e6e5b05,2010.0
4611,BRAITHWAITE,LA,70040,3,14970.0,0,Owner,Mobile Home,0.0,0.0,1.0,8050.73,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,3183.0,1.0,8050.73,0.0,,0.0,,,,,,1.0,1.0,7728.14,220750501001259.0,ce55d3f7-33a3-4636-8566-257938861b06,2020.0
4399,PANAMA CITY,FL,32401,2,26000.0,0,Owner,Mobile Home,0.0,0.0,1.0,7680.87,1.0,0.0,0.0,,0.0,0.0,,1.0,1669.48,1.0,0.0,1.0,5458.0,1.0,7680.87,0.0,,0.0,,2019-05-31T00:00:00.000Z,PANAMA CITY BEACH,FL,     ,1.0,1.0,950.12,120050022003057.0,21fc460b-1f7a-477a-b7f7-adf70086d31a,2010.0
4339,COAMO,PR,769,3,1344.0,1,Owner,House/Duplex,0.0,0.0,1.0,13290.88,1.0,0.0,0.0,,0.0,0.0,,1.0,3338.56,1.0,0.0,1.0,864.0,1.0,13290.88,0.0,,0.0,,,,,,1.0,1.0,5328.03,720439539002080.0,c8117ac6-e244-4ff5-9b65-6e52b21917d3,2010.0
4393,BURGAW,NC,28425,2,95000000.0,0,Owner,House/Duplex,0.0,0.0,1.0,1120.3,1.0,0.0,0.0,,0.0,0.0,,1.0,744.0,0.0,0.0,0.0,,1.0,1120.3,0.0,,0.0,,,,,,1.0,0.0,0.0,371419204011027.0,7d752ebb-c446-4ba9-ba7c-de3505c62b0e,2010.0
4332,HOUSTON,TX,77076,3,14400.0,0,Owner,House/Duplex,0.0,0.0,1.0,843.39,1.0,0.0,7.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,843.39,0.0,,0.0,,,,,,1.0,0.0,0.0,482012213003001.0,0fa342b9-6989-47fa-a1d6-a83221a437af,2010.0
